pollution1(t-1),dew2(t-1),temp3(t-1),press4(t-1),wnd_dir5(t-1),wnd_spd6(t-1),snow7(t-1),rain8(t-1),pollution1(t)
0.13682093,0.75,0.5081967,0.41818237,1.0,0.00075194397,0.0,0.0,0.11569416
0.11569416,0.73529416,0.49180326,0.41818237,0.33333334,0.00075194397,0.0,0.0,0.14486921
0.14486921,0.75,0.49180326,0.41818237,0.33333334,0.0038109892,0.0,0.0,0.15492958
0.15492958,0.7794118,0.54098356,0.43636322,0.33333334,0.0068700337,0.0,0.0,0.19919516
0.19919516,0.7941177,0.59016395,0.41818237,1.0,0.00075194397,0.0,0.0,0.2535211
0.2535211,0.7794118,0.6229508,0.41818237,1.0,0.0022729216,0.0,0.0,0.26458752
0.26458752,0.7794118,0.6721311,0.41818237,1.0,0.0037938994,0.0,0.0,0.2444668
0.2444668,0.7794118,0.68852454,0.39999962,1.0,0.005314877,0.0,0.0,0.21830985
0.21830985,0.7941177,0.704918,0.39999962,0.6666667,0.0022900114,0.0,0.0,0.25754526
0.25754526,0.7941177,0.72131145,0.38181877,0.6666667,0.0076390677,0.0,0.0,0.28571427
0.28571427,0.7941177,0.72131145,0.38181877,0.6666667,0.012988124,0.0,0.0,0.2535211
0.2535211,0.8088236,0.704918,0.38181877,0.6666667,0.01833718,0.0,0.0,0.26559356
0.26559356,0.8088236,0.6721311,0.38181877,0.6666667,0.021396225,0.0,0.0,0.32193157
0.32193157,0.8235294,0.6229508,0.38181877,0.6666667,0.02445527,0.0,0.0,0.37424546
0.37424546,0.8088236,0.59016395,0.39999962,0.0,0.00075194397,0.0,0.0,0.43762574
0.43762574,0.8235294,0.57377046,0.41818237,1.0,0.00075194397,0.0,0.0,0.5060362
0.5060362,0.7941177,0.55737704,0.41818237,0.6666667,0.00075194397,0.0,0.0,0.53722334
0.53722334,0.8088236,0.55737704,0.41818237,0.0,0.00075194397,0.0,0.0,0.5090543
0.5090543,0.8088236,0.55737704,0.41818237,0.0,0.0022729216,0.0,0.0,0.5080483
0.5080483,0.7941177,0.55737704,0.43636322,0.0,0.0037938994,0.0,0.0,0.46780682
0.46780682,0.7794118,0.54098356,0.43636322,1.0,0.00075194397,0.0,0.0,0.47082493
0.47082493,0.7794118,0.52459013,0.43636322,0.0,0.00075194397,0.0,0.0,0.45171025
0.45171025,0.7647059,0.52459013,0.41818237,0.0,0.0022729216,0.0,0.0,0.42052314
0.42052314,0.7647059,0.5081967,0.41818237,1.0,0.00075194397,0.0,0.0,0.40744466
0.40744466,0.7647059,0.52459013,0.43636322,1.0,0.0022729216,0.0,0.0,0.37625754
0.37625754,0.7647059,0.5081967,0.43636322,0.0,0.00075194397,0.0,0.0,0.39034203
0.39034203,0.7647059,0.52459013,0.45454597,0.0,0.0022729216,0.0,0.0,0.3863179
0.3863179,0.7941177,0.55737704,0.45454597,1.0,0.00075194397,0.0,0.0,0.3863179
0.3863179,0.7941177,0.57377046,0.47272682,0.0,0.0022900114,0.0,0.0,0.3832998
0.3832998,0.8088236,0.60655737,0.47272682,1.0,0.00075194397,0.0,0.0,0.36116698
0.36116698,0.7794118,0.6393442,0.47272682,0.6666667,0.0022900114,0.0,0.0,0.37122735
0.37122735,0.7794118,0.65573764,0.45454597,1.0,0.00075194397,0.0,0.0,0.35714284
0.35714284,0.7794118,0.6721311,0.43636322,0.6666667,0.0022900114,0.0,0.0,0.35010058
0.35010058,0.7794118,0.6721311,0.43636322,0.6666667,0.0076390677,0.0,0.0,0.34607646
0.34607646,0.7794118,0.68852454,0.43636322,0.6666667,0.012988124,0.0,0.0,0.33199194
0.33199194,0.7794118,0.68852454,0.43636322,0.6666667,0.01833718,0.0,0.0,0.28068408
0.28068408,0.7941177,0.6721311,0.43636322,0.6666667,0.019858157,0.0,0.0,0.2535211
0.2535211,0.8088236,0.60655737,0.43636322,1.0,0.00075194397,0.0,0.0,0.28873238
0.28873238,0.8088236,0.59016395,0.45454597,1.0,0.0015209778,0.0,0.0,0.32897383
0.32897383,0.7941177,0.57377046,0.45454597,0.6666667,0.00075194397,0.0,0.0,0.3672032
0.3672032,0.7941177,0.55737704,0.45454597,0.6666667,0.0022729216,0.0,0.0,0.39336014
0.39336014,0.7941177,0.54098356,0.47272682,0.0,0.00075194397,0.0,0.0,0.4255533
0.4255533,0.7941177,0.54098356,0.47272682,1.0,0.00075194397,0.0,0.0,0.4315895
0.4315895,0.7941177,0.54098356,0.47272682,0.0,0.00075194397,0.0,0.0,0.44164988
0.44164988,0.7794118,0.54098356,0.45454597,1.0,0.00075194397,0.0,0.0,0.46076456
0.46076456,0.75,0.5081967,0.45454597,0.0,0.00075194397,0.0,0.0,0.43863177
0.43863177,0.7647059,0.5081967,0.45454597,1.0,0.0,0.0,0.0,0.4336016
0.4336016,0.7647059,0.5081967,0.45454597,0.33333334,0.00075194397,0.0,0.0,0.41046277
0.41046277,0.75,0.49180326,0.45454597,1.0,0.00075194397,0.0,0.0,0.389336
0.389336,0.75,0.49180326,0.45454597,1.0,0.0015209778,0.0,0.0,0.3511066
0.3511066,0.7794118,0.5081967,0.45454597,0.33333334,0.00075194397,0.0,0.0,0.334004
0.334004,0.7794118,0.52459013,0.47272682,0.0,0.00075194397,0.0,0.0,0.35010058
0.35010058,0.7941177,0.55737704,0.47272682,0.0,0.0038109892,0.0,0.0,0.35211265
0.35211265,0.8088236,0.59016395,0.47272682,1.0,0.00075194397,0.0,0.0,0.34607646
0.34607646,0.8088236,0.6229508,0.45454597,1.0,0.0022729216,0.0,0.0,0.37122735
0.37122735,0.8088236,0.6393442,0.45454597,0.6666667,0.0022900114,0.0,0.0,0.4084507
0.4084507,0.7941177,0.6721311,0.43636322,0.6666667,0.0053490563,0.0,0.0,0.42454726
0.42454726,0.7941177,0.68852454,0.41818237,0.6666667,0.0084081,0.0,0.0,0.31187123
0.31187123,0.7647059,0.704918,0.39999962,0.6666667,0.011467146,0.0,0.0,0.17605633
0.17605633,0.73529416,0.704918,0.39999962,0.6666667,0.01833718,0.0,0.0,0.25452715
0.25452715,0.7647059,0.65573764,0.39999962,0.6666667,0.021396225,0.0,0.0,0.26458752
0.26458752,0.7794118,0.60655737,0.39999962,1.0,0.00075194397,0.0,0.0,0.22434607
0.22434607,0.7794118,0.57377046,0.39999962,1.0,0.0022729216,0.0,0.0,0.40241447
0.40241447,0.7794118,0.54098356,0.39999962,0.0,0.00075194397,0.0,0.0,0.472837
0.472837,0.7794118,0.54098356,0.39999962,1.0,0.00075194397,0.0,0.0,0.4617706
0.4617706,0.7794118,0.54098356,0.39999962,1.0,0.0022729216,0.0,0.0,0.3802817
0.3802817,0.7794118,0.54098356,0.39999962,0.6666667,0.0022900114,0.0,0.0,0.2917505
0.2917505,0.7794118,0.54098356,0.39999962,0.6666667,0.0038109892,0.0,0.0,0.2917505
0.2917505,0.7647059,0.52459013,0.39999962,0.6666667,0.0053319666,0.0,0.0,0.28873238
0.28873238,0.75,0.5081967,0.39999962,0.6666667,0.0068529444,0.0,0.0,0.28470823
0.28470823,0.7647059,0.5081967,0.38181877,1.0,0.00075194397,0.0,0.0,0.28470823
0.28470823,0.75,0.5081967,0.38181877,1.0,0.0022729216,0.0,0.0,0.3390342
0.3390342,0.75,0.5081967,0.38181877,1.0,0.0037938994,0.0,0.0,0.3309859
0.3309859,0.75,0.49180326,0.38181877,1.0,0.004562933,0.0,0.0,0.31287724
0.31287724,0.73529416,0.49180326,0.38181877,0.33333334,0.00075194397,0.0,0.0,0.3199195
0.3199195,0.7647059,0.52459013,0.38181877,0.0,0.00075194397,0.0,0.0,0.33702213
0.33702213,0.7647059,0.54098356,0.38181877,1.0,0.00075194397,0.0,0.0,0.32595572
0.32595572,0.7647059,0.57377046,0.38181877,1.0,0.0022729216,0.0,0.0,0.30885312
0.30885312,0.7794118,0.59016395,0.36363602,1.0,0.0037938994,0.0,0.0,0.32494968
0.32494968,0.7794118,0.6229508,0.36363602,1.0,0.005314877,0.0,0.0,0.35211265
0.35211265,0.7794118,0.6393442,0.34545517,0.6666667,0.0022900114,0.0,0.0,0.37625754
0.37625754,0.7941177,0.6393442,0.32727242,0.6666667,0.0053490563,0.0,0.0,0.39839032
0.39839032,0.7941177,0.65573764,0.32727242,0.6666667,0.0084081,0.0,0.0,0.43762574
0.43762574,0.7941177,0.65573764,0.30909157,1.0,0.00075194397,0.0,0.0,0.4144869
0.4144869,0.8088236,0.6393442,0.30909157,0.6666667,0.00075194397,0.0,0.0,0.45171025
0.45171025,0.7941177,0.59016395,0.32727242,0.0,0.00075194397,0.0,0.0,0.4315895
0.4315895,0.7941177,0.57377046,0.32727242,0.33333334,0.0022900114,0.0,0.0,0.41348088
0.41348088,0.7941177,0.55737704,0.34545517,0.33333334,0.0038109892,0.0,0.0,0.43259555
0.43259555,0.7794118,0.54098356,0.34545517,0.0,0.00075194397,0.0,0.0,0.4336016
0.4336016,0.7794118,0.54098356,0.34545517,0.0,0.0022729216,0.0,0.0,0.44265592
0.44265592,0.7794118,0.54098356,0.34545517,0.0,0.0037938994,0.0,0.0,0.4366197
0.4366197,0.7794118,0.52459013,0.34545517,0.0,0.005314877,0.0,0.0,0.44064385
0.44064385,0.7647059,0.5081967,0.34545517,0.0,0.006835854,0.0,0.0,0.41851106
0.41851106,0.7647059,0.52459013,0.36363602,0.33333334,0.00075194397,0.0,0.0,0.4195171
0.4195171,0.7647059,0.52459013,0.34545517,0.0,0.00075194397,0.0,0.0,0.39637825
0.39637825,0.7647059,0.5081967,0.34545517,1.0,0.00075194397,0.0,0.0,0.38229376
0.38229376,0.7647059,0.5081967,0.36363602,0.0,0.00075194397,0.0,0.0,0.3782696
0.3782696,0.7647059,0.5081967,0.36363602,0.6666667,0.00075194397,0.0,0.0,0.38732392
0.38732392,0.7794118,0.52459013,0.36363602,1.0,0.00075194397,0.0,0.0,0.38531187
0.38531187,0.7794118,0.54098356,0.38181877,0.0,0.00075194397,0.0,0.0,0.39939636
0.39939636,0.7941177,0.55737704,0.38181877,0.6666667,0.00075194397,0.0,0.0,0.39436617
0.39436617,0.7941177,0.57377046,0.39999962,1.0,0.00075194397,0.0,0.0,0.41046277
0.41046277,0.8088236,0.59016395,0.38181877,0.6666667,0.0022900114,0.0,0.0,0.43058348
0.43058348,0.8088236,0.60655737,0.36363602,0.6666667,0.0053490563,0.0,0.0,0.4225352
0.4225352,0.7941177,0.60655737,0.36363602,0.6666667,0.0084081,0.0,0.0,0.40140843
0.40140843,0.7941177,0.6229508,0.34545517,1.0,0.00075194397,0.0,0.0,0.39336014
0.39336014,0.8088236,0.60655737,0.34545517,1.0,0.0015209778,0.0,0.027777778,0.3953722
0.3953722,0.8235294,0.59016395,0.34545517,1.0,0.0022900114,0.0,0.055555556,0.41750503
0.41750503,0.8235294,0.59016395,0.36363602,0.6666667,0.004580023,0.0,0.083333336,0.3973843
0.3973843,0.8235294,0.57377046,0.36363602,0.0,0.00075194397,0.0,0.11111111,0.4225352
0.4225352,0.8235294,0.57377046,0.36363602,0.6666667,0.0022900114,0.0,0.1388889,0.416499
0.416499,0.8235294,0.59016395,0.36363602,1.0,0.00075194397,0.0,0.0,0.39637825
0.39637825,0.8235294,0.59016395,0.38181877,0.6666667,0.004580023,0.0,0.027777778,0.35010058
0.35010058,0.8088236,0.57377046,0.38181877,0.33333334,0.011450056,0.0,0.055555556,0.07444668
0.07444668,0.7794118,0.55737704,0.39999962,0.33333334,0.019858157,0.0,0.11111111,0.032193158
0.032193158,0.7647059,0.54098356,0.39999962,0.33333334,0.029787235,0.0,0.1388889,0.017102616
0.017102616,0.7647059,0.52459013,0.41818237,0.33333334,0.039716315,0.0,0.16666667,0.0060362173
0.0060362173,0.75,0.52459013,0.39999962,0.33333334,0.046586346,0.0,0.19444445,0.005030181
0.005030181,0.75,0.52459013,0.39999962,0.33333334,0.054994453,0.0,0.0,0.0040241447
0.0040241447,0.72058827,0.54098356,0.39999962,0.33333334,0.064923525,0.0,0.0,0.0060362173
0.0060362173,0.6911765,0.54098356,0.41818237,0.33333334,0.07714262,0.0,0.0,0.008048289
0.008048289,0.6911765,0.49180326,0.43636322,0.33333334,0.08249167,0.0,0.0,0.016096579
0.016096579,0.7058824,0.5081967,0.45454597,0.33333334,0.08555072,0.0,0.0,0.0020120724
0.0020120724,0.7058824,0.54098356,0.47272682,0.0,0.004580023,0.0,0.0,0.0040241447
0.0040241447,0.7058824,0.55737704,0.49090958,0.0,0.012988124,0.0,0.0,0.0070422534
0.0070422534,0.6911765,0.57377046,0.49090958,0.0,0.019858157,0.0,0.0,0.005030181
0.005030181,0.67647064,0.59016395,0.49090958,0.0,0.028266259,0.0,0.0,0.0040241447
0.0040241447,0.66176474,0.60655737,0.49090958,0.33333334,0.0076390677,0.0,0.0,0.0070422534
0.0070422534,0.67647064,0.60655737,0.49090958,0.0,0.006101,0.0,0.0,0.0070422534
0.0070422534,0.66176474,0.6229508,0.49090958,0.0,0.012971033,0.0,0.0,0.0070422534
0.0070422534,0.66176474,0.6229508,0.49090958,0.0,0.01832009,0.0,0.0,0.010060362
0.010060362,0.67647064,0.6229508,0.5090904,0.0,0.025190122,0.0,0.0,0.010060362
0.010060362,0.66176474,0.59016395,0.5090904,0.0,0.028249169,0.0,0.0,0.013078471
0.013078471,0.64705884,0.59016395,0.5272732,0.33333334,0.0022900114,0.0,0.0,0.017102616
0.017102616,0.64705884,0.55737704,0.545454,0.33333334,0.009160045,0.0,0.0,0.0090543255
0.0090543255,0.64705884,0.52459013,0.5636368,0.0,0.0022900114,0.0,0.0,0.011066398
0.011066398,0.64705884,0.5081967,0.5818176,0.0,0.0053490563,0.0,0.0,0.02112676
0.02112676,0.67647064,0.4754098,0.5818176,1.0,0.00075194397,0.0,0.0,0.02112676
0.02112676,0.67647064,0.4754098,0.5818176,0.33333334,0.00075194397,0.0,0.0,0.03722334
0.03722334,0.67647064,0.44262293,0.6000004,0.33333334,0.0038109892,0.0,0.0,0.030181086
0.030181086,0.66176474,0.44262293,0.6000004,1.0,0.00075194397,0.0,0.0,0.045271628
0.045271628,0.67647064,0.42622948,0.6000004,0.33333334,0.0022900114,0.0,0.0,0.056338027
0.056338027,0.67647064,0.42622948,0.6000004,1.0,0.00075194397,0.0,0.0,0.04225352
0.04225352,0.67647064,0.42622948,0.6000004,1.0,0.0015209778,0.0,0.0,0.051307846
0.051307846,0.67647064,0.40983605,0.6000004,1.0,0.0030419554,0.0,0.0,0.033199195
0.033199195,0.66176474,0.40983605,0.6000004,0.33333334,0.004580023,0.0,0.0,0.04828974
0.04828974,0.67647064,0.42622948,0.6000004,1.0,0.00075194397,0.0,0.0,0.04225352
0.04225352,0.6911765,0.4754098,0.6000004,0.33333334,0.0022900114,0.0,0.0,0.032193158
0.032193158,0.67647064,0.5081967,0.61818314,0.33333334,0.0053490563,0.0,0.0,0.029175049
0.029175049,0.64705884,0.54098356,0.6000004,0.33333334,0.0084081,0.0,0.0,0.03118712
0.03118712,0.66176474,0.57377046,0.5818176,0.33333334,0.011467146,0.0,0.0,0.022132795
0.022132795,0.66176474,0.60655737,0.5818176,1.0,0.00075194397,0.0,0.0,0.02414487
0.02414487,0.64705884,0.60655737,0.545454,1.0,0.0038109892,0.0,0.0,0.0
0.0,0.64705884,0.6229508,0.5272732,0.33333334,0.004580023,0.0,0.0,0.0
0.0,0.64705884,0.6393442,0.5272732,0.6666667,0.004580023,0.0,0.0,0.040241446
0.040241446,0.66176474,0.6229508,0.5272732,0.6666667,0.009929079,0.0,0.0,0.032193158
0.032193158,0.67647064,0.59016395,0.5090904,0.6666667,0.0152781345,0.0,0.0,0.045271628
0.045271628,0.67647064,0.55737704,0.5090904,0.6666667,0.020627191,0.0,0.0,0.05533199
0.05533199,0.6911765,0.54098356,0.5272732,0.6666667,0.023686236,0.0,0.0,0.075452715
0.075452715,0.7058824,0.52459013,0.5272732,0.6666667,0.025207214,0.0,0.0,0.10764587
0.10764587,0.72058827,0.5081967,0.5272732,0.6666667,0.02672819,0.0,0.0,0.12575452
0.12575452,0.7058824,0.49180326,0.5272732,1.0,0.00075194397,0.0,0.0,0.15492958
0.15492958,0.7058824,0.49180326,0.5272732,1.0,0.0022729216,0.0,0.0,0.16901408
0.16901408,0.7058824,0.4754098,0.5090904,1.0,0.0037938994,0.0,0.0,0.18812877
0.18812877,0.7058824,0.45901638,0.5090904,1.0,0.005314877,0.0,0.0,0.1639839
0.1639839,0.7058824,0.45901638,0.5090904,1.0,0.0060839113,0.0,0.0,0.14386317
0.14386317,0.7058824,0.44262293,0.5090904,1.0,0.0068529444,0.0,0.0,0.11871227
0.11871227,0.7058824,0.44262293,0.49090958,1.0,0.007621978,0.0,0.0,0.11167002
0.11167002,0.6911765,0.44262293,0.49090958,0.33333334,0.00075194397,0.0,0.0,0.09959758
0.09959758,0.6911765,0.42622948,0.49090958,0.0,0.00075194397,0.0,0.0,0.086519115
0.086519115,0.6911765,0.44262293,0.49090958,0.33333334,0.0022900114,0.0,0.0,0.06639839
0.06639839,0.7058824,0.4754098,0.5090904,0.33333334,0.0038109892,0.0,0.0,0.056338027
0.056338027,0.72058827,0.52459013,0.5090904,1.0,0.00075194397,0.0,0.0,0.05533199
0.05533199,0.72058827,0.57377046,0.5090904,0.33333334,0.0022900114,0.0,0.0,0.06338028
0.06338028,0.7058824,0.59016395,0.49090958,1.0,0.00075194397,0.0,0.0,0.06740443
0.06740443,0.6911765,0.6229508,0.47272682,0.33333334,0.0022900114,0.0,0.0,0.07042253
0.07042253,0.7058824,0.65573764,0.45454597,0.6666667,0.0022900114,0.0,0.0,0.09154929
0.09154929,0.7058824,0.6721311,0.43636322,0.6666667,0.0076390677,0.0,0.0,0.10764587
0.10764587,0.6911765,0.6721311,0.41818237,0.6666667,0.0145091005,0.0,0.0,0.13782696
0.13782696,0.7058824,0.6721311,0.39999962,0.6666667,0.021379136,0.0,0.0,0.10261569
0.10261569,0.72058827,0.6393442,0.39999962,0.6666667,0.02672819,0.0,0.0,0.11468813
0.11468813,0.72058827,0.60655737,0.41818237,0.6666667,0.032077245,0.0,0.0,0.14889336
0.14889336,0.75,0.55737704,0.41818237,1.0,0.00075194397,0.0,0.0,0.16498993
0.16498993,0.7647059,0.54098356,0.43636322,0.6666667,0.00075194397,0.0,0.0,0.19416498
0.19416498,0.75,0.55737704,0.43636322,1.0,0.00075194397,0.0,0.0,0.16498993
0.16498993,0.73529416,0.5081967,0.45454597,0.33333334,0.004580023,0.0,0.0,0.11871227
0.11871227,0.75,0.54098356,0.47272682,0.33333334,0.011450056,0.0,0.0,0.041247483
0.041247483,0.72058827,0.55737704,0.47272682,0.33333334,0.0145091005,0.0,0.0,0.017102616
0.017102616,0.7058824,0.52459013,0.49090958,0.33333334,0.019858157,0.0,0.0,0.013078471
0.013078471,0.5882353,0.55737704,0.49090958,0.33333334,0.028266259,0.0,0.0,0.013078471
0.013078471,0.63235295,0.49180326,0.5090904,0.6666667,0.0022900114,0.0,0.0,0.010060362
0.010060362,0.6029412,0.5081967,0.5090904,0.33333334,0.0076390677,0.0,0.0,0.005030181
0.005030181,0.5882353,0.49180326,0.5272732,0.33333334,0.012988124,0.0,0.0,0.0020120724
0.0020120724,0.6029412,0.45901638,0.5272732,0.33333334,0.016047169,0.0,0.0,0.0070422534
0.0070422534,0.6029412,0.44262293,0.545454,0.33333334,0.021396225,0.0,0.0,0.022132795
0.022132795,0.5588235,0.54098356,0.5636368,0.33333334,0.028266259,0.0,0.0,0.012072435
0.012072435,0.5588235,0.57377046,0.5636368,0.33333334,0.035136294,0.0,0.0,0.022132795
0.022132795,0.5441177,0.60655737,0.545454,0.33333334,0.04506537,0.0,0.0,0.011066398
0.011066398,0.5441177,0.6229508,0.545454,0.33333334,0.061864488,0.0,0.0,0.016096579
0.016096579,0.5588235,0.6229508,0.5272732,0.33333334,0.07179356,0.0,0.0,0.018108651
0.018108651,0.5735294,0.6393442,0.5090904,0.33333334,0.08020166,0.0,0.0,0.0070422534
0.0070422534,0.5735294,0.6393442,0.49090958,0.33333334,0.09242075,0.0,0.0,0.017102616
0.017102616,0.5735294,0.6393442,0.47272682,0.33333334,0.10463984,0.0,0.0,0.011066398
0.011066398,0.5735294,0.6393442,0.49090958,0.33333334,0.118397005,0.0,0.0,0.018108651
0.018108651,0.5588235,0.6229508,0.49090958,0.33333334,0.13215415,0.0,0.0,0.02112676
0.02112676,0.5588235,0.60655737,0.49090958,0.33333334,0.14437325,0.0,0.0,0.016096579
0.016096579,0.5588235,0.59016395,0.5090904,0.33333334,0.15430233,0.0,0.0,0.022132795
0.022132795,0.6029412,0.5081967,0.5272732,0.33333334,0.15965138,0.0,0.0,0.013078471
0.013078471,0.5882353,0.5081967,0.5272732,0.33333334,0.16500044,0.0,0.0,0.02112676
0.02112676,0.5882353,0.49180326,0.545454,0.33333334,0.1703495,0.0,0.0,0.030181086
0.030181086,0.5588235,0.55737704,0.545454,0.33333334,0.17721954,0.0,0.0,0.019114688
0.019114688,0.5588235,0.54098356,0.545454,0.33333334,0.18562762,0.0,0.0,0.019114688
0.019114688,0.5441177,0.52459013,0.5272732,0.33333334,0.1955567,0.0,0.0,0.015090543
0.015090543,0.5441177,0.52459013,0.5272732,0.33333334,0.20396481,0.0,0.0,0.018108651
0.018108651,0.5735294,0.5081967,0.5272732,0.33333334,0.20702384,0.0,0.0,0.056338027
0.056338027,0.5882353,0.49180326,0.5090904,0.33333334,0.2100829,0.0,0.0,0.038229376
0.038229376,0.5882353,0.4754098,0.5090904,0.33333334,0.21314195,0.0,0.0,0.018108651
0.018108651,0.5735294,0.49180326,0.5090904,0.33333334,0.22001198,0.0,0.0,0.04828974
0.04828974,0.5588235,0.49180326,0.5090904,0.33333334,0.22688203,0.0,0.0,0.03722334
0.03722334,0.5588235,0.52459013,0.5090904,0.33333334,0.23223107,0.0,0.0,0.019114688
0.019114688,0.5735294,0.54098356,0.5090904,0.33333334,0.23910111,0.0,0.0,0.0090543255
0.0090543255,0.5588235,0.59016395,0.49090958,0.33333334,0.24597114,0.0,0.0,0.008048289
0.008048289,0.5588235,0.60655737,0.47272682,0.33333334,0.2513202,0.0,0.0,0.023138832
0.023138832,0.5588235,0.6229508,0.45454597,0.6666667,0.0076390677,0.0,0.0,0.02414487
0.02414487,0.5735294,0.6393442,0.41818237,0.6666667,0.017568145,0.0,0.0,0.026156941
0.026156941,0.6029412,0.6393442,0.39999962,0.6666667,0.029787235,0.0,0.0,0.03118712
0.03118712,0.5882353,0.6393442,0.38181877,0.6666667,0.04200633,0.0,0.0,0.046277665
0.046277665,0.5882353,0.6393442,0.36363602,0.6666667,0.055763487,0.0,0.0,0.06740443
0.06740443,0.6029412,0.6229508,0.36363602,0.6666667,0.06569256,0.0,0.0,0.07344064
0.07344064,0.6029412,0.60655737,0.36363602,0.6666667,0.07562164,0.0,0.0,0.06740443
0.06740443,0.6029412,0.6229508,0.36363602,0.6666667,0.09089977,0.0,0.0,0.07142857
0.07142857,0.6176471,0.60655737,0.38181877,1.0,0.004580023,0.0,0.0,0.064386316
0.064386316,0.66176474,0.5081967,0.39999962,1.0,0.006101,0.0,0.0,0.07746479
0.07746479,0.66176474,0.45901638,0.39999962,0.33333334,0.0022900114,0.0,0.0,0.07142857
0.07142857,0.66176474,0.44262293,0.39999962,0.33333334,0.0038109892,0.0,0.0,0.11167002
0.11167002,0.67647064,0.45901638,0.41818237,1.0,0.00075194397,0.0,0.0,0.12575452
0.12575452,0.66176474,0.42622948,0.41818237,1.0,0.0022729216,0.0,0.0,0.13380282
0.13380282,0.66176474,0.40983605,0.43636322,0.33333334,0.0022900114,0.0,0.0,0.13480885
0.13480885,0.64705884,0.40983605,0.43636322,0.33333334,0.0076390677,0.0,0.0,0.14386317
0.14386317,0.64705884,0.3934426,0.43636322,0.33333334,0.0145091005,0.0,0.0,0.123742454
0.123742454,0.64705884,0.40983605,0.43636322,0.33333334,0.019858157,0.0,0.0,0.09758551
0.09758551,0.64705884,0.3934426,0.45454597,1.0,0.0,0.0,0.0,0.07344064
0.07344064,0.64705884,0.40983605,0.47272682,0.33333334,0.0022900114,0.0,0.0,0.03722334
0.03722334,0.66176474,0.49180326,0.49090958,0.33333334,0.009160045,0.0,0.0,0.03420523
0.03420523,0.6176471,0.55737704,0.49090958,0.0,0.006101,0.0,0.0,0.06338028
0.06338028,0.66176474,0.57377046,0.5090904,0.6666667,0.006101,0.0,0.0,0.10663983
0.10663983,0.66176474,0.57377046,0.5090904,0.6666667,0.016030079,0.0,0.0,0.123742454
0.123742454,0.67647064,0.59016395,0.5090904,0.6666667,0.022900114,0.0,0.0,0.079476856
0.079476856,0.6911765,0.60655737,0.49090958,0.6666667,0.029770147,0.0,0.0,0.05030181
0.05030181,0.7058824,0.60655737,0.49090958,0.6666667,0.03664018,0.0,0.0,0.046277665
0.046277665,0.6911765,0.60655737,0.49090958,0.6666667,0.043510213,0.0,0.0,0.045271628
0.045271628,0.6911765,0.60655737,0.49090958,0.6666667,0.048859272,0.0,0.0,0.0472837
0.0472837,0.6911765,0.57377046,0.49090958,0.6666667,0.055729307,0.0,0.0,0.049295772
0.049295772,0.6911765,0.55737704,0.5090904,0.6666667,0.06107836,0.0,0.0,0.053319916
0.053319916,0.67647064,0.52459013,0.5272732,0.6666667,0.06642742,0.0,0.0,0.049295772
0.049295772,0.67647064,0.52459013,0.5636368,0.6666667,0.074835524,0.0,0.0,0.046277665
0.046277665,0.66176474,0.52459013,0.5818176,0.6666667,0.083243616,0.0,0.0,0.032193158
0.032193158,0.63235295,0.49180326,0.61818314,0.6666667,0.0931727,0.0,0.0,0.032193158
0.032193158,0.6176471,0.49180326,0.61818314,0.6666667,0.10004274,0.0,0.0,0.023138832
0.023138832,0.6029412,0.49180326,0.636364,0.6666667,0.10691276,0.0,0.0,0.03118712
0.03118712,0.5882353,0.4754098,0.65454674,0.6666667,0.1137828,0.0,0.0,0.027162977
0.027162977,0.5588235,0.4754098,0.65454674,0.6666667,0.11913186,0.0,0.0,0.02414487
0.02414487,0.5294118,0.45901638,0.65454674,0.6666667,0.12448092,0.0,0.0,0.020120723
0.020120723,0.5147059,0.44262293,0.65454674,0.6666667,0.12982996,0.0,0.0,0.023138832
0.023138832,0.5,0.44262293,0.6727276,0.6666667,0.13517903,0.0,0.0,0.03420523
0.03420523,0.5,0.44262293,0.6727276,0.6666667,0.14052808,0.0,0.0,0.03420523
0.03420523,0.5,0.44262293,0.69091034,0.6666667,0.14587714,0.0,0.0,0.04426559
0.04426559,0.5147059,0.44262293,0.69091034,0.6666667,0.1512262,0.0,0.0,0.041247483
0.041247483,0.5294118,0.44262293,0.7090912,0.6666667,0.15428524,0.0,0.0,0.03923541
0.03923541,0.5294118,0.44262293,0.7090912,0.6666667,0.15734428,0.0,0.0,0.038229376
0.038229376,0.5147059,0.45901638,0.7090912,0.6666667,0.16269334,0.0,0.0,0.040241446
0.040241446,0.5147059,0.45901638,0.7090912,0.6666667,0.16575238,0.0,0.0,0.046277665
0.046277665,0.5294118,0.45901638,0.69091034,0.6666667,0.16881144,0.0,0.0,0.0472837
0.0472837,0.5294118,0.45901638,0.6727276,0.6666667,0.17187047,0.0,0.0,0.04426559
0.04426559,0.5294118,0.45901638,0.6727276,0.6666667,0.17492951,0.0,0.0,0.051307846
0.051307846,0.5294118,0.45901638,0.6727276,0.6666667,0.17798856,0.0,0.0,0.064386316
0.064386316,0.5441177,0.45901638,0.65454674,0.6666667,0.1810476,0.0,0.0,0.059356134
0.059356134,0.5441177,0.44262293,0.6727276,1.0,0.00075194397,0.0,0.0,0.064386316
0.064386316,0.5735294,0.44262293,0.6727276,1.0,0.0022729216,0.0,0.0,0.06237424
0.06237424,0.5882353,0.44262293,0.69091034,1.0,0.0037938994,0.0,0.0,0.07344064
